symbol,hex,code,name,category,entities,set,tags
ퟢ,D7E2,55266,hangul jongseong mieum-cieuc,Hangul Jamo Extended-B,,,
ퟣ,D7E3,55267,hangul jongseong pieup-tikeut,Hangul Jamo Extended-B,,,
ퟤ,D7E4,55268,hangul jongseong pieup-rieul-phieuph,Hangul Jamo Extended-B,,,
ퟥ,D7E5,55269,hangul jongseong pieup-mieum,Hangul Jamo Extended-B,,,
ퟦ,D7E6,55270,hangul jongseong ssangpieup,Hangul Jamo Extended-B,,,
ퟧ,D7E7,55271,hangul jongseong pieup-sios-tikeut,Hangul Jamo Extended-B,,,
ퟨ,D7E8,55272,hangul jongseong pieup-cieuc,Hangul Jamo Extended-B,,,
ퟩ,D7E9,55273,hangul jongseong pieup-chieuch,Hangul Jamo Extended-B,,,
ퟪ,D7EA,55274,hangul jongseong sios-mieum,Hangul Jamo Extended-B,,,
ퟫ,D7EB,55275,hangul jongseong sios-kapyeounpieup,Hangul Jamo Extended-B,,,
ퟬ,D7EC,55276,hangul jongseong ssangsios-kiyeok,Hangul Jamo Extended-B,,,
ퟭ,D7ED,55277,hangul jongseong ssangsios-tikeut,Hangul Jamo Extended-B,,,
ퟮ,D7EE,55278,hangul jongseong sios-pansios,Hangul Jamo Extended-B,,,
ퟯ,D7EF,55279,hangul jongseong sios-cieuc,Hangul Jamo Extended-B,,,
ퟰ,D7F0,55280,hangul jongseong sios-chieuch,Hangul Jamo Extended-B,,,
ퟱ,D7F1,55281,hangul jongseong sios-thieuth,Hangul Jamo Extended-B,,,
ퟲ,D7F2,55282,hangul jongseong sios-hieuh,Hangul Jamo Extended-B,,,
ퟳ,D7F3,55283,hangul jongseong pansios-pieup,Hangul Jamo Extended-B,,,
ퟴ,D7F4,55284,hangul jongseong pansios-kapyeounpieup,Hangul Jamo Extended-B,,,
ퟵ,D7F5,55285,hangul jongseong yesieung-mieum,Hangul Jamo Extended-B,,,
ퟶ,D7F6,55286,hangul jongseong yesieung-hieuh,Hangul Jamo Extended-B,,,
ퟷ,D7F7,55287,hangul jongseong cieuc-pieup,Hangul Jamo Extended-B,,,
ퟸ,D7F8,55288,hangul jongseong cieuc-ssangpieup,Hangul Jamo Extended-B,,,
ퟹ,D7F9,55289,hangul jongseong ssangcieuc,Hangul Jamo Extended-B,,,
ퟺ,D7FA,55290,hangul jongseong phieuph-sios,Hangul Jamo Extended-B,,,
ퟻ,D7FB,55291,hangul jongseong phieuph-thieuth,Hangul Jamo Extended-B,,,
豈,F900,63744,cjk compatibility ideograph-f900,CJK Compatibility Ideographs,,,
更,F901,63745,cjk compatibility ideograph-f901,CJK Compatibility Ideographs,,,
車,F902,63746,cjk compatibility ideograph-f902,CJK Compatibility Ideographs,,,
賈,F903,63747,cjk compatibility ideograph-f903,CJK Compatibility Ideographs,,,
滑,F904,63748,cjk compatibility ideograph-f904,CJK Compatibility Ideographs,,,
串,F905,63749,cjk compatibility ideograph-f905,CJK Compatibility Ideographs,,,
句,F906,63750,cjk compatibility ideograph-f906,CJK Compatibility Ideographs,,,
龜,F907,63751,cjk compatibility ideograph-f907,CJK Compatibility Ideographs,,,
龜,F908,63752,cjk compatibility ideograph-f908,CJK Compatibility Ideographs,,,
契,F909,63753,cjk compatibility ideograph-f909,CJK Compatibility Ideographs,,,
金,F90A,63754,cjk compatibility ideograph-f90a,CJK Compatibility Ideographs,,,
喇,F90B,63755,cjk compatibility ideograph-f90b,CJK Compatibility Ideographs,,,
奈,F90C,63756,cjk compatibility ideograph-f90c,CJK Compatibility Ideographs,,,
懶,F90D,63757,cjk compatibility ideograph-f90d,CJK Compatibility Ideographs,,,
癩,F90E,63758,cjk compatibility ideograph-f90e,CJK Compatibility Ideographs,,,
羅,F90F,63759,cjk compatibility ideograph-f90f,CJK Compatibility Ideographs,,,
蘿,F910,63760,cjk compatibility ideograph-f910,CJK Compatibility Ideographs,,,
螺,F911,63761,cjk compatibility ideograph-f911,CJK Compatibility Ideographs,,,
裸,F912,63762,cjk compatibility ideograph-f912,CJK Compatibility Ideographs,,,
邏,F913,63763,cjk compatibility ideograph-f913,CJK Compatibility Ideographs,,,
樂,F914,63764,cjk compatibility ideograph-f914,CJK Compatibility Ideographs,,,
洛,F915,63765,cjk compatibility ideograph-f915,CJK Compatibility Ideographs,,,
烙,F916,63766,cjk compatibility ideograph-f916,CJK Compatibility Ideographs,,,
珞,F917,63767,cjk compatibility ideograph-f917,CJK Compatibility Ideographs,,,
落,F918,63768,cjk compatibility ideograph-f918,CJK Compatibility Ideographs,,,
酪,F919,63769,cjk compatibility ideograph-f919,CJK Compatibility Ideographs,,,
駱,F91A,63770,cjk compatibility ideograph-f91a,CJK Compatibility Ideographs,,,
亂,F91B,63771,cjk compatibility ideograph-f91b,CJK Compatibility Ideographs,,,
卵,F91C,63772,cjk compatibility ideograph-f91c,CJK Compatibility Ideographs,,,
欄,F91D,63773,cjk compatibility ideograph-f91d,CJK Compatibility Ideographs,,,
爛,F91E,63774,cjk compatibility ideograph-f91e,CJK Compatibility Ideographs,,,
蘭,F91F,63775,cjk compatibility ideograph-f91f,CJK Compatibility Ideographs,,,
鸞,F920,63776,cjk compatibility ideograph-f920,CJK Compatibility Ideographs,,,
嵐,F921,63777,cjk compatibility ideograph-f921,CJK Compatibility Ideographs,,,
濫,F922,63778,cjk compatibility ideograph-f922,CJK Compatibility Ideographs,,,
藍,F923,63779,cjk compatibility ideograph-f923,CJK Compatibility Ideographs,,,
襤,F924,63780,cjk compatibility ideograph-f924,CJK Compatibility Ideographs,,,
拉,F925,63781,cjk compatibility ideograph-f925,CJK Compatibility Ideographs,,,
臘,F926,63782,cjk compatibility ideograph-f926,CJK Compatibility Ideographs,,,
蠟,F927,63783,cjk compatibility ideograph-f927,CJK Compatibility Ideographs,,,
廊,F928,63784,cjk compatibility ideograph-f928,CJK Compatibility Ideographs,,,
朗,F929,63785,cjk compatibility ideograph-f929,CJK Compatibility Ideographs,,,
浪,F92A,63786,cjk compatibility ideograph-f92a,CJK Compatibility Ideographs,,,
狼,F92B,63787,cjk compatibility ideograph-f92b,CJK Compatibility Ideographs,,,
郎,F92C,63788,cjk compatibility ideograph-f92c,CJK Compatibility Ideographs,,,
來,F92D,63789,cjk compatibility ideograph-f92d,CJK Compatibility Ideographs,,,
冷,F92E,63790,cjk compatibility ideograph-f92e,CJK Compatibility Ideographs,,,
勞,F92F,63791,cjk compatibility ideograph-f92f,CJK Compatibility Ideographs,,,
擄,F930,63792,cjk compatibility ideograph-f930,CJK Compatibility Ideographs,,,
櫓,F931,63793,cjk compatibility ideograph-f931,CJK Compatibility Ideographs,,,
爐,F932,63794,cjk compatibility ideograph-f932,CJK Compatibility Ideographs,,,
盧,F933,63795,cjk compatibility ideograph-f933,CJK Compatibility Ideographs,,,
老,F934,63796,cjk compatibility ideograph-f934,CJK Compatibility Ideographs,,,
蘆,F935,63797,cjk compatibility ideograph-f935,CJK Compatibility Ideographs,,,
虜,F936,63798,cjk compatibility ideograph-f936,CJK Compatibility Ideographs,,,
路,F937,63799,cjk compatibility ideograph-f937,CJK Compatibility Ideographs,,,
露,F938,63800,cjk compatibility ideograph-f938,CJK Compatibility Ideographs,,,
魯,F939,63801,cjk compatibility ideograph-f939,CJK Compatibility Ideographs,,,
鷺,F93A,63802,cjk compatibility ideograph-f93a,CJK Compatibility Ideographs,,,
碌,F93B,63803,cjk compatibility ideograph-f93b,CJK Compatibility Ideographs,,,
祿,F93C,63804,cjk compatibility ideograph-f93c,CJK Compatibility Ideographs,,,
綠,F93D,63805,cjk compatibility ideograph-f93d,CJK Compatibility Ideographs,,,
菉,F93E,63806,cjk compatibility ideograph-f93e,CJK Compatibility Ideographs,,,
錄,F93F,63807,cjk compatibility ideograph-f93f,CJK Compatibility Ideographs,,,
鹿,F940,63808,cjk compatibility ideograph-f940,CJK Compatibility Ideographs,,,
論,F941,63809,cjk compatibility ideograph-f941,CJK Compatibility Ideographs,,,
壟,F942,63810,cjk compatibility ideograph-f942,CJK Compatibility Ideographs,,,
弄,F943,63811,cjk compatibility ideograph-f943,CJK Compatibility Ideographs,,,
籠,F944,63812,cjk compatibility ideograph-f944,CJK Compatibility Ideographs,,,
聾,F945,63813,cjk compatibility ideograph-f945,CJK Compatibility Ideographs,,,
牢,F946,63814,cjk compatibility ideograph-f946,CJK Compatibility Ideographs,,,
磊,F947,63815,cjk compatibility ideograph-f947,CJK Compatibility Ideographs,,,
賂,F948,63816,cjk compatibility ideograph-f948,CJK Compatibility Ideographs,,,
雷,F949,63817,cjk compatibility ideograph-f949,CJK Compatibility Ideographs,,,
壘,F94A,63818,cjk compatibility ideograph-f94a,CJK Compatibility Ideographs,,,
屢,F94B,63819,cjk compatibility ideograph-f94b,CJK Compatibility Ideographs,,,
樓,F94C,63820,cjk compatibility ideograph-f94c,CJK Compatibility Ideographs,,,
淚,F94D,63821,cjk compatibility ideograph-f94d,CJK Compatibility Ideographs,,,
漏,F94E,63822,cjk compatibility ideograph-f94e,CJK Compatibility Ideographs,,,
累,F94F,63823,cjk compatibility ideograph-f94f,CJK Compatibility Ideographs,,,
縷,F950,63824,cjk compatibility ideograph-f950,CJK Compatibility Ideographs,,,
陋,F951,63825,cjk compatibility ideograph-f951,CJK Compatibility Ideographs,,,
勒,F952,63826,cjk compatibility ideograph-f952,CJK Compatibility Ideographs,,,
肋,F953,63827,cjk compatibility ideograph-f953,CJK Compatibility Ideographs,,,
凜,F954,63828,cjk compatibility ideograph-f954,CJK Compatibility Ideographs,,,
凌,F955,63829,cjk compatibility ideograph-f955,CJK Compatibility Ideographs,,,
稜,F956,63830,cjk compatibility ideograph-f956,CJK Compatibility Ideographs,,,
綾,F957,63831,cjk compatibility ideograph-f957,CJK Compatibility Ideographs,,,
菱,F958,63832,cjk compatibility ideograph-f958,CJK Compatibility Ideographs,,,
陵,F959,63833,cjk compatibility ideograph-f959,CJK Compatibility Ideographs,,,
讀,F95A,63834,cjk compatibility ideograph-f95a,CJK Compatibility Ideographs,,,
拏,F95B,63835,cjk compatibility ideograph-f95b,CJK Compatibility Ideographs,,,
樂,F95C,63836,cjk compatibility ideograph-f95c,CJK Compatibility Ideographs,,,
諾,F95D,63837,cjk compatibility ideograph-f95d,CJK Compatibility Ideographs,,,
丹,F95E,63838,cjk compatibility ideograph-f95e,CJK Compatibility Ideographs,,,
寧,F95F,63839,cjk compatibility ideograph-f95f,CJK Compatibility Ideographs,,,
怒,F960,63840,cjk compatibility ideograph-f960,CJK Compatibility Ideographs,,,
率,F961,63841,cjk compatibility ideograph-f961,CJK Compatibility Ideographs,,,
異,F962,63842,cjk compatibility ideograph-f962,CJK Compatibility Ideographs,,,
北,F963,63843,cjk compatibility ideograph-f963,CJK Compatibility Ideographs,,,
磻,F964,63844,cjk compatibility ideograph-f964,CJK Compatibility Ideographs,,,
便,F965,63845,cjk compatibility ideograph-f965,CJK Compatibility Ideographs,,,
復,F966,63846,cjk compatibility ideograph-f966,CJK Compatibility Ideographs,,,
不,F967,63847,cjk compatibility ideograph-f967,CJK Compatibility Ideographs,,,
泌,F968,63848,cjk compatibility ideograph-f968,CJK Compatibility Ideographs,,,
數,F969,63849,cjk compatibility ideograph-f969,CJK Compatibility Ideographs,,,
索,F96A,63850,cjk compatibility ideograph-f96a,CJK Compatibility Ideographs,,,
參,F96B,63851,cjk compatibility ideograph-f96b,CJK Compatibility Ideographs,,,
塞,F96C,63852,cjk compatibility ideograph-f96c,CJK Compatibility Ideographs,,,
省,F96D,63853,cjk compatibility ideograph-f96d,CJK Compatibility Ideographs,,,
葉,F96E,63854,cjk compatibility ideograph-f96e,CJK Compatibility Ideographs,,,
說,F96F,63855,cjk compatibility ideograph-f96f,CJK Compatibility Ideographs,,,
殺,F970,63856,cjk compatibility ideograph-f970,CJK Compatibility Ideographs,,,
辰,F971,63857,cjk compatibility ideograph-f971,CJK Compatibility Ideographs,,,
沈,F972,63858,cjk compatibility ideograph-f972,CJK Compatibility Ideographs,,,
拾,F973,63859,cjk compatibility ideograph-f973,CJK Compatibility Ideographs,,,
若,F974,63860,cjk compatibility ideograph-f974,CJK Compatibility Ideographs,,,
掠,F975,63861,cjk compatibility ideograph-f975,CJK Compatibility Ideographs,,,
略,F976,63862,cjk compatibility ideograph-f976,CJK Compatibility Ideographs,,,
亮,F977,63863,cjk compatibility ideograph-f977,CJK Compatibility Ideographs,,,
兩,F978,63864,cjk compatibility ideograph-f978,CJK Compatibility Ideographs,,,
凉,F979,63865,cjk compatibility ideograph-f979,CJK Compatibility Ideographs,,,
梁,F97A,63866,cjk compatibility ideograph-f97a,CJK Compatibility Ideographs,,,
糧,F97B,63867,cjk compatibility ideograph-f97b,CJK Compatibility Ideographs,,,
良,F97C,63868,cjk compatibility ideograph-f97c,CJK Compatibility Ideographs,,,
諒,F97D,63869,cjk compatibility ideograph-f97d,CJK Compatibility Ideographs,,,
量,F97E,63870,cjk compatibility ideograph-f97e,CJK Compatibility Ideographs,,,
勵,F97F,63871,cjk compatibility ideograph-f97f,CJK Compatibility Ideographs,,,
呂,F980,63872,cjk compatibility ideograph-f980,CJK Compatibility Ideographs,,,
女,F981,63873,cjk compatibility ideograph-f981,CJK Compatibility Ideographs,,,
廬,F982,63874,cjk compatibility ideograph-f982,CJK Compatibility Ideographs,,,
旅,F983,63875,cjk compatibility ideograph-f983,CJK Compatibility Ideographs,,,
濾,F984,63876,cjk compatibility ideograph-f984,CJK Compatibility Ideographs,,,
礪,F985,63877,cjk compatibility ideograph-f985,CJK Compatibility Ideographs,,,
閭,F986,63878,cjk compatibility ideograph-f986,CJK Compatibility Ideographs,,,
驪,F987,63879,cjk compatibility ideograph-f987,CJK Compatibility Ideographs,,,
麗,F988,63880,cjk compatibility ideograph-f988,CJK Compatibility Ideographs,,,
黎,F989,63881,cjk compatibility ideograph-f989,CJK Compatibility Ideographs,,,
力,F98A,63882,cjk compatibility ideograph-f98a,CJK Compatibility Ideographs,,,
曆,F98B,63883,cjk compatibility ideograph-f98b,CJK Compatibility Ideographs,,,
歷,F98C,63884,cjk compatibility ideograph-f98c,CJK Compatibility Ideographs,,,
轢,F98D,63885,cjk compatibility ideograph-f98d,CJK Compatibility Ideographs,,,
年,F98E,63886,cjk compatibility ideograph-f98e,CJK Compatibility Ideographs,,,
憐,F98F,63887,cjk compatibility ideograph-f98f,CJK Compatibility Ideographs,,,
戀,F990,63888,cjk compatibility ideograph-f990,CJK Compatibility Ideographs,,,
撚,F991,63889,cjk compatibility ideograph-f991,CJK Compatibility Ideographs,,,
漣,F992,63890,cjk compatibility ideograph-f992,CJK Compatibility Ideographs,,,
煉,F993,63891,cjk compatibility ideograph-f993,CJK Compatibility Ideographs,,,
璉,F994,63892,cjk compatibility ideograph-f994,CJK Compatibility Ideographs,,,
秊,F995,63893,cjk compatibility ideograph-f995,CJK Compatibility Ideographs,,,
練,F996,63894,cjk compatibility ideograph-f996,CJK Compatibility Ideographs,,,
聯,F997,63895,cjk compatibility ideograph-f997,CJK Compatibility Ideographs,,,
輦,F998,63896,cjk compatibility ideograph-f998,CJK Compatibility Ideographs,,,
蓮,F999,63897,cjk compatibility ideograph-f999,CJK Compatibility Ideographs,,,
連,F99A,63898,cjk compatibility ideograph-f99a,CJK Compatibility Ideographs,,,
鍊,F99B,63899,cjk compatibility ideograph-f99b,CJK Compatibility Ideographs,,,
列,F99C,63900,cjk compatibility ideograph-f99c,CJK Compatibility Ideographs,,,
劣,F99D,63901,cjk compatibility ideograph-f99d,CJK Compatibility Ideographs,,,
咽,F99E,63902,cjk compatibility ideograph-f99e,CJK Compatibility Ideographs,,,
烈,F99F,63903,cjk compatibility ideograph-f99f,CJK Compatibility Ideographs,,,
裂,F9A0,63904,cjk compatibility ideograph-f9a0,CJK Compatibility Ideographs,,,
說,F9A1,63905,cjk compatibility ideograph-f9a1,CJK Compatibility Ideographs,,,
廉,F9A2,63906,cjk compatibility ideograph-f9a2,CJK Compatibility Ideographs,,,
念,F9A3,63907,cjk compatibility ideograph-f9a3,CJK Compatibility Ideographs,,,
捻,F9A4,63908,cjk compatibility ideograph-f9a4,CJK Compatibility Ideographs,,,
殮,F9A5,63909,cjk compatibility ideograph-f9a5,CJK Compatibility Ideographs,,,
簾,F9A6,63910,cjk compatibility ideograph-f9a6,CJK Compatibility Ideographs,,,
獵,F9A7,63911,cjk compatibility ideograph-f9a7,CJK Compatibility Ideographs,,,
令,F9A8,63912,cjk compatibility ideograph-f9a8,CJK Compatibility Ideographs,,,
囹,F9A9,63913,cjk compatibility ideograph-f9a9,CJK Compatibility Ideographs,,,
寧,F9AA,63914,cjk compatibility ideograph-f9aa,CJK Compatibility Ideographs,,,
嶺,F9AB,63915,cjk compatibility ideograph-f9ab,CJK Compatibility Ideographs,,,
怜,F9AC,63916,cjk compatibility ideograph-f9ac,CJK Compatibility Ideographs,,,
玲,F9AD,63917,cjk compatibility ideograph-f9ad,CJK Compatibility Ideographs,,,
瑩,F9AE,63918,cjk compatibility ideograph-f9ae,CJK Compatibility Ideographs,,,
羚,F9AF,63919,cjk compatibility ideograph-f9af,CJK Compatibility Ideographs,,,
聆,F9B0,63920,cjk compatibility ideograph-f9b0,CJK Compatibility Ideographs,,,
鈴,F9B1,63921,cjk compatibility ideograph-f9b1,CJK Compatibility Ideographs,,,
零,F9B2,63922,cjk compatibility ideograph-f9b2,CJK Compatibility Ideographs,,,
靈,F9B3,63923,cjk compatibility ideograph-f9b3,CJK Compatibility Ideographs,,,
領,F9B4,63924,cjk compatibility ideograph-f9b4,CJK Compatibility Ideographs,,,
例,F9B5,63925,cjk compatibility ideograph-f9b5,CJK Compatibility Ideographs,,,
禮,F9B6,63926,cjk compatibility ideograph-f9b6,CJK Compatibility Ideographs,,,
醴,F9B7,63927,cjk compatibility ideograph-f9b7,CJK Compatibility Ideographs,,,
隸,F9B8,63928,cjk compatibility ideograph-f9b8,CJK Compatibility Ideographs,,,
惡,F9B9,63929,cjk compatibility ideograph-f9b9,CJK Compatibility Ideographs,,,
了,F9BA,63930,cjk compatibility ideograph-f9ba,CJK Compatibility Ideographs,,,
僚,F9BB,63931,cjk compatibility ideograph-f9bb,CJK Compatibility Ideographs,,,
寮,F9BC,63932,cjk compatibility ideograph-f9bc,CJK Compatibility Ideographs,,,
尿,F9BD,63933,cjk compatibility ideograph-f9bd,CJK Compatibility Ideographs,,,
料,F9BE,63934,cjk compatibility ideograph-f9be,CJK Compatibility Ideographs,,,
樂,F9BF,63935,cjk compatibility ideograph-f9bf,CJK Compatibility Ideographs,,,
燎,F9C0,63936,cjk compatibility ideograph-f9c0,CJK Compatibility Ideographs,,,
療,F9C1,63937,cjk compatibility ideograph-f9c1,CJK Compatibility Ideographs,,,
蓼,F9C2,63938,cjk compatibility ideograph-f9c2,CJK Compatibility Ideographs,,,
遼,F9C3,63939,cjk compatibility ideograph-f9c3,CJK Compatibility Ideographs,,,
龍,F9C4,63940,cjk compatibility ideograph-f9c4,CJK Compatibility Ideographs,,,
暈,F9C5,63941,cjk compatibility ideograph-f9c5,CJK Compatibility Ideographs,,,
阮,F9C6,63942,cjk compatibility ideograph-f9c6,CJK Compatibility Ideographs,,,
劉,F9C7,63943,cjk compatibility ideograph-f9c7,CJK Compatibility Ideographs,,,
杻,F9C8,63944,cjk compatibility ideograph-f9c8,CJK Compatibility Ideographs,,,
柳,F9C9,63945,cjk compatibility ideograph-f9c9,CJK Compatibility Ideographs,,,
流,F9CA,63946,cjk compatibility ideograph-f9ca,CJK Compatibility Ideographs,,,
溜,F9CB,63947,cjk compatibility ideograph-f9cb,CJK Compatibility Ideographs,,,
琉,F9CC,63948,cjk compatibility ideograph-f9cc,CJK Compatibility Ideographs,,,
留,F9CD,63949,cjk compatibility ideograph-f9cd,CJK Compatibility Ideographs,,,
硫,F9CE,63950,cjk compatibility ideograph-f9ce,CJK Compatibility Ideographs,,,
紐,F9CF,63951,cjk compatibility ideograph-f9cf,CJK Compatibility Ideographs,,,
類,F9D0,63952,cjk compatibility ideograph-f9d0,CJK Compatibility Ideographs,,,
六,F9D1,63953,cjk compatibility ideograph-f9d1,CJK Compatibility Ideographs,,,
戮,F9D2,63954,cjk compatibility ideograph-f9d2,CJK Compatibility Ideographs,,,
陸,F9D3,63955,cjk compatibility ideograph-f9d3,CJK Compatibility Ideographs,,,
倫,F9D4,63956,cjk compatibility ideograph-f9d4,CJK Compatibility Ideographs,,,
崙,F9D5,63957,cjk compatibility ideograph-f9d5,CJK Compatibility Ideographs,,,
淪,F9D6,63958,cjk compatibility ideograph-f9d6,CJK Compatibility Ideographs,,,
輪,F9D7,63959,cjk compatibility ideograph-f9d7,CJK Compatibility Ideographs,,,
律,F9D8,63960,cjk compatibility ideograph-f9d8,CJK Compatibility Ideographs,,,
慄,F9D9,63961,cjk compatibility ideograph-f9d9,CJK Compatibility Ideographs,,,
栗,F9DA,63962,cjk compatibility ideograph-f9da,CJK Compatibility Ideographs,,,
率,F9DB,63963,cjk compatibility ideograph-f9db,CJK Compatibility Ideographs,,,
隆,F9DC,63964,cjk compatibility ideograph-f9dc,CJK Compatibility Ideographs,,,
利,F9DD,63965,cjk compatibility ideograph-f9dd,CJK Compatibility Ideographs,,,
吏,F9DE,63966,cjk compatibility ideograph-f9de,CJK Compatibility Ideographs,,,
履,F9DF,63967,cjk compatibility ideograph-f9df,CJK Compatibility Ideographs,,,
易,F9E0,63968,cjk compatibility ideograph-f9e0,CJK Compatibility Ideographs,,,
李,F9E1,63969,cjk compatibility ideograph-f9e1,CJK Compatibility Ideographs,,,
梨,F9E2,63970,cjk compatibility ideograph-f9e2,CJK Compatibility Ideographs,,,
泥,F9E3,63971,cjk compatibility ideograph-f9e3,CJK Compatibility Ideographs,,,
理,F9E4,63972,cjk compatibility ideograph-f9e4,CJK Compatibility Ideographs,,,
痢,F9E5,63973,cjk compatibility ideograph-f9e5,CJK Compatibility Ideographs,,,
罹,F9E6,63974,cjk compatibility ideograph-f9e6,CJK Compatibility Ideographs,,,
裏,F9E7,63975,cjk compatibility ideograph-f9e7,CJK Compatibility Ideographs,,,
裡,F9E8,63976,cjk compatibility ideograph-f9e8,CJK Compatibility Ideographs,,,
里,F9E9,63977,cjk compatibility ideograph-f9e9,CJK Compatibility Ideographs,,,
離,F9EA,63978,cjk compatibility ideograph-f9ea,CJK Compatibility Ideographs,,,
匿,F9EB,63979,cjk compatibility ideograph-f9eb,CJK Compatibility Ideographs,,,
溺,F9EC,63980,cjk compatibility ideograph-f9ec,CJK Compatibility Ideographs,,,
吝,F9ED,63981,cjk compatibility ideograph-f9ed,CJK Compatibility Ideographs,,,
燐,F9EE,63982,cjk compatibility ideograph-f9ee,CJK Compatibility Ideographs,,,
璘,F9EF,63983,cjk compatibility ideograph-f9ef,CJK Compatibility Ideographs,,,
藺,F9F0,63984,cjk compatibility ideograph-f9f0,CJK Compatibility Ideographs,,,
隣,F9F1,63985,cjk compatibility ideograph-f9f1,CJK Compatibility Ideographs,,,
鱗,F9F2,63986,cjk compatibility ideograph-f9f2,CJK Compatibility Ideographs,,,
麟,F9F3,63987,cjk compatibility ideograph-f9f3,CJK Compatibility Ideographs,,,
林,F9F4,63988,cjk compatibility ideograph-f9f4,CJK Compatibility Ideographs,,,
淋,F9F5,63989,cjk compatibility ideograph-f9f5,CJK Compatibility Ideographs,,,
臨,F9F6,63990,cjk compatibility ideograph-f9f6,CJK Compatibility Ideographs,,,
立,F9F7,63991,cjk compatibility ideograph-f9f7,CJK Compatibility Ideographs,,,
